MC161_DMSO_10uM,,"MC71"/5:MC71,,"Focused Graph"-0.002:MC61_DMSO_10uM,,"Focused Graph"-0.0025:MC169_DMSO_10uM1,,"MC67_DMSO_10uM"+0.001:MC67_DMSO_10uM,,"MC147_DMSO_10uM"+0.0017:MC147_DMSO_10uM,,"MC152_DMSO_10uM"-0.0011:MC152_DMSO_10uM,,"MC155_DMSO_10uM"-0.0015:MC155_DMSO_10uM,,MC71_DMSO_10uM,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
488.0099182,0.008535618894,387.9879456,0.1352782547,488.0099182,0.012624708,488.0099182,-0.0002818454523,488.0099182,0.0007609312888,488.0099182,0.006709211972,488.0099182,0.007731159218,488.0099182,0.0005667530932,487.9928589,0.00148632424,
486.9851685,0.00892833434,386.9826355,0.1351222694,486.9851685,0.01346856728,486.9851685,-0.0003039606381,486.9851685,0.000600970001,486.9851685,0.00741967652,486.9851685,0.008298401721,486.9851685,0.0005430071615,487.006012,0.001790152746,
485.9981079,0.009348541498,386.0158691,0.1344548613,485.9981079,0.0142195262,485.9981079,-0.0005945534213,485.9981079,0.0003424250172,485.9981079,0.007816075347,485.9981079,0.008266210556,485.9981079,0.0004556549247,485.9811096,0.001589455991,
485.0108948,0.009690294042,385.0102234,0.1334528327,485.0108948,0.01502271742,485.0108948,-0.0004813876003,485.0108948,0.0006007631309,485.0108948,0.00859391503,485.0108948,0.009207192808,485.0108948,0.000521186972,484.9938354,0.001645552344,
483.9854736,0.01022131648,384.0044556,0.1321839839,483.9854736,0.01590836979,483.9854736,-1.731258817E-005,483.9854736,0.001070881612,483.9854736,0.00901113078,483.9854736,0.009474419989,483.9854736,0.000930855982,484.0064392,0.002116720192,
482.9978027,0.01014666632,382.9985046,0.1306717098,482.9978027,0.01675350405,482.9978027,-0.0002741958015,482.9978027,0.0008217858267,482.9978027,0.009242408909,482.9978027,0.009555564262,482.9978027,0.0005490412004,483.0188293,0.001580025069,
482.0100098,0.01026255637,381.9923706,0.128783077,482.0100098,0.01770036295,482.0100098,-0.000557476189,482.0100098,0.0006778392708,482.0100098,0.009787767194,482.0100098,0.01018151455,482.0100098,0.0003302355763,481.993042,0.001608136692,
480.9839783,0.01055012457,380.986145,0.1266319007,480.9839783,0.01851062104,480.9839783,-0.0003248257563,480.9839783,0.00056310941,480.9839783,0.01062312908,480.9839783,0.01059634704,480.9839783,0.0004501685034,481.0050354,0.001928326907,
479.9957275,0.01103724446,380.0184326,0.124562718,479.9957275,0.01986193098,479.9957275,-8.109211922E-005,479.9957275,0.0008545970195,479.9957275,0.01091557555,479.9957275,0.01135836076,479.9957275,0.0004609855823,480.0168152,0.00189702271,
479.0073242,0.01141957939,379.0119019,0.1223720759,479.0073242,0.02042318508,479.0073242,-0.0002010504249,479.0073242,0.0004789693048,479.0073242,0.01184279751,479.0073242,0.01153933257,479.0073242,0.0004001685884,478.9903259,0.001862964942,
478.0187378,0.01184632815,378.005188,0.1205289364,478.0187378,0.02199587598,478.0187378,0.0003822904546,478.0187378,0.001052836538,478.0187378,0.01270373724,478.0187378,0.01203051116,478.0187378,0.0008246353827,478.0017395,0.002320471453,
476.9918823,0.01217796654,376.998291,0.1186224222,476.9918823,0.02328672074,476.9918823,-6.326078437E-005,476.9918823,0.0009386028396,476.9918823,0.0132875964,476.9918823,0.01271695737,476.9918823,0.0007719902787,477.0129395,0.002320107073,
476.0028687,0.01225216873,375.9913025,0.1162954718,476.0028687,0.02373355627,476.0028687,-0.000230767997,476.0028687,0.0004837783636,476.0028687,0.01363492105,476.0028687,0.01298381202,476.0028687,0.0005357770715,475.9859009,0.002003164729,
475.0136414,0.01285573468,374.9841309,0.1143180132,475.0136414,0.02544601075,475.0136414,-0.0001966003329,475.0136414,0.0008305318188,475.0136414,0.01487440243,475.0136414,0.01356350351,475.0136414,0.0005907085724,474.9966736,0.002244043862,
473.9861755,0.0130830491,374.015564,0.112602517,473.9861755,0.02659872733,473.9861755,9.178509936E-005,473.9861755,0.0007953420281,473.9861755,0.01549320109,473.9861755,0.01406400092,473.9861755,0.0008651060052,474.0073242,0.002262284281,
472.996582,0.0132463472,373.0081177,0.1106707454,472.996582,0.027891865,472.996582,4.952307791E-007,472.996582,0.0007546703564,472.996582,0.01678930037,472.996582,0.0144412145,472.996582,0.000595780788,473.0176697,0.002269596327,
472.0067139,0.01367647108,372.0004883,0.1087712646,472.0067139,0.02915871702,472.0067139,0.0001583248377,472.0067139,0.001121681184,472.0067139,0.01778022386,472.0067139,0.01505571231,472.0067139,0.001027833205,471.9898987,0.002229316626,
471.0167847,0.01380359568,370.9926758,0.1067296118,471.0167847,0.03014536202,471.0167847,0.0001892151777,471.0167847,0.000997515046,471.0167847,0.0184463039,471.0167847,0.01607756689,471.0167847,0.0009004005697,470.9998779,0.002592436038,
469.9885254,0.01420305856,369.9847717,0.1046132818,469.9885254,0.03184567019,469.9885254,0.0001214728691,469.9885254,0.0006964637432,469.9885254,0.01912248693,469.9885254,0.01669381931,469.9885254,0.0007216150407,470.0097351,0.002549887169,
468.9981079,0.01473221369,369.0154724,0.1024134606,468.9981079,0.03322531655,468.9981079,0.0002056509256,468.9981079,0.001149335993,468.9981079,0.02079833485,468.9981079,0.01772700064,468.9981079,0.001288386295,468.9812317,0.002872310346,
468.0075989,0.01458152663,368.0072327,0.1002079695,468.0075989,0.0342089273,468.0075989,1.504924148E-005,468.0075989,0.0009710087324,468.0075989,0.02127970755,468.0075989,0.01750368625,468.0075989,0.00105790724,467.9906616,0.002684787149,
467.0168457,0.01500783116,366.9989014,0.09795888513,467.0168457,0.03596934676,467.0168457,0.0002771839499,467.0168457,0.0006935148267,467.0168457,0.02204405516,467.0168457,0.01819416322,467.0168457,0.000723826699,466.9999084,0.002765043871,
465.9877625,0.01506252587,365.9903564,0.09545771033,465.9877625,0.03773157299,465.9877625,0.0002052341588,465.9877625,0.0006682169624,465.9877625,0.02348394692,465.9877625,0.01942549273,465.9877625,0.000744928373,466.0090027,0.003237011144,
464.9966125,0.01553710923,364.98172,0.09280406684,464.9966125,0.03900339827,464.9966125,0.0002558738925,464.9966125,0.0009320805548,464.9966125,0.02443520725,464.9966125,0.02007660456,464.9966125,0.001011378132,465.0178223,0.003004547441,
464.0053101,0.01572165079,364.0117188,0.09028097987,464.0053101,0.04081788287,464.0053101,0.0001728842035,464.0053101,0.0007799732848,464.0053101,0.02602926083,464.0053101,0.02058551274,464.0053101,0.0004504284589,463.9884033,0.003215861041,
463.0137329,0.01609518565,363.0027771,0.08790624887,463.0137329,0.04264396429,463.0137329,0.000453435583,463.0137329,0.0009507159702,463.0137329,0.02718665265,463.0137329,0.02154991776,463.0137329,0.0008843406104,462.9969177,0.003517144592,
461.9839478,0.01590825617,361.9936829,0.08591463417,461.9839478,0.044340875,461.9839478,0.0003692093305,461.9839478,0.0006233155145,461.9839478,0.02805209719,461.9839478,0.02219272777,461.9839478,0.0008130285423,462.005188,0.003600843949,
460.9920654,0.01672195643,360.984375,0.08343686163,460.9920654,0.04589032754,460.9920654,0.0004230998456,460.9920654,0.001008102437,460.9920654,0.02979767695,460.9920654,0.0231080763,460.9920654,0.001066812547,461.0133057,0.004045187961,
459.9998474,0.01650007069,360.0137939,0.08132781833,459.9998474,0.04753053188,459.9998474,0.0004771531094,459.9998474,0.0008531478816,459.9998474,0.03042421304,459.9998474,0.02407017909,459.9998474,0.001110378653,459.9830933,0.00450900197,
459.0075989,0.01686090045,359.0042725,0.07923076302,459.0075989,0.04913484305,459.0075989,0.0006442819722,459.0075989,0.001050843042,459.0075989,0.03221855313,459.0075989,0.02527786978,459.0075989,0.001314674271,458.9907837,0.005172461737,
458.0151367,0.01724985428,357.9945984,0.07760793716,458.0151367,0.05136563256,458.0151367,0.0005785280373,458.0151367,0.001270540874,458.0151367,0.0338004306,458.0151367,0.02622478269,458.0151367,0.001304956153,457.9983215,0.005106688477,
456.9842834,0.01729758456,356.9847412,0.07601124793,456.9842834,0.05359693617,456.9842834,0.0008195089176,456.9842834,0.001136673614,456.9842834,0.03563768789,456.9842834,0.02684600651,456.9842834,0.001376271015,457.0057373,0.005744883325,
455.9914551,0.01761853322,356.0136414,0.07456011325,455.9914551,0.05512508377,455.9914551,0.0006336176302,455.9914551,0.001017033355,455.9914551,0.03677416593,455.9914551,0.02808434516,455.9914551,0.001541718608,456.0128479,0.006362241227,
454.9984436,0.01734022982,355.00354,0.07321833074,454.9984436,0.05715443566,454.9984436,0.0004972750321,454.9984436,0.000623832806,454.9984436,0.0382030569,454.9984436,0.02827364393,454.9984436,0.001205416396,454.9816284,0.006542582065,
454.005188,0.01772608049,353.9932251,0.07219488919,454.005188,0.05913570523,454.005188,0.0007701073773,454.005188,0.000973752467,454.005188,0.04010338709,454.005188,0.02972938865,454.005188,0.001812100876,453.9884033,0.007341221441,
453.0118103,0.0178555008,352.9828796,0.07116083801,453.0118103,0.06103739515,453.0118103,0.0009422020521,453.0118103,0.001232880866,453.0118103,0.04204371199,453.0118103,0.03064638004,453.0118103,0.001927538542,452.9949951,0.008216694929,
452.018219,0.01800123043,352.0112,0.07026033103,452.018219,0.06352066249,452.018219,0.001413156278,452.018219,0.001249223948,452.018219,0.04377839714,452.018219,0.03202285618,452.018219,0.002146576066,452.0014343,0.009059363045,
450.9862366,0.0178530477,351.0004883,0.06934376806,450.9862366,0.06553775817,450.9862366,0.0009599449113,450.9862366,0.001109045465,450.9862366,0.04546580836,450.9862366,0.03259763122,450.9862366,0.002539439825,451.0076904,0.00924043078,
449.9922791,0.01815540344,349.9896545,0.06837804615,449.9922791,0.06803801656,449.9922791,0.001447009388,449.9922791,0.001647113357,449.9922791,0.04717132449,449.9922791,0.03371844813,449.9922791,0.003099747235,450.0136719,0.01048430055,
448.9981384,0.01858177409,349.0175476,0.06756030768,448.9981384,0.07011549175,448.9981384,0.001590653323,448.9981384,0.002052451484,448.9981384,0.04967797175,448.9981384,0.03501113504,448.9981384,0.003904595273,448.9813538,0.0113162389,
448.0038147,0.01780835725,348.0064392,0.06676571071,448.0038147,0.0723715201,448.0038147,0.001412137412,448.0038147,0.001940393355,448.0038147,0.051365491,448.0038147,0.03512280062,448.0038147,0.003789285896,447.9870911,0.0119435424,
447.0092773,0.01839320548,346.9952087,0.06587417424,447.0092773,0.07495264709,447.0092773,0.002006151248,447.0092773,0.002007899806,447.0092773,0.05397886038,447.0092773,0.03665079549,447.0092773,0.004610667005,446.9925537,0.01323852781,
446.0145874,0.01836071908,345.9838257,0.06490231305,446.0145874,0.07758875191,446.0145874,0.002209744416,446.0145874,0.002477804665,446.0145874,0.0562485978,446.0145874,0.03743363172,446.0145874,0.005639206618,445.9978333,0.01432779618,
444.9814148,0.01783014834,345.0112,0.06385897845,444.9814148,0.08019015193,444.9814148,0.002536342014,444.9814148,0.002845261246,444.9814148,0.05866848305,444.9814148,0.03815919533,444.9814148,0.006830831058,445.0030212,0.01517225709,
443.9863586,0.01801472157,343.9995422,0.06292522699,443.9863586,0.08245251328,443.9863586,0.002732271794,443.9863586,0.003015933558,443.9863586,0.06079932302,443.9863586,0.03882254288,443.9863586,0.007487394847,444.0079651,0.01573450677,
442.9911499,0.01760834269,342.9877625,0.06176582724,442.9911499,0.08462975919,442.9911499,0.003074915614,442.9911499,0.003278417513,442.9911499,0.06392007321,442.9911499,0.03973575309,442.9911499,0.008406210691,443.0126953,0.01695114188,
441.995697,0.01833034121,342.0147095,0.06072592735,441.995697,0.0879233256,441.995697,0.004047627561,441.995697,0.003760901745,441.995697,0.06628911942,441.995697,0.0405876562,441.995697,0.009694647975,442.0173035,0.0185567569,
441.000061,0.01779497974,341.0026245,0.05951647833,441.000061,0.09016162157,441.000061,0.004767248407,441.000061,0.004542693496,441.000061,0.06864213198,441.000061,0.04131174833,441.000061,0.01106237341,440.9833984,0.01996611618,
440.0043335,0.01736102812,339.9904175,0.05821139365,440.0043335,0.09248522669,440.0043335,0.005022127647,440.0043335,0.004726540763,440.0043335,0.07112898678,440.0043335,0.04165266454,440.0043335,0.01177890692,439.9876404,0.02056907862,
439.0083618,0.01725208946,339.0169983,0.05710690469,439.0083618,0.09582766891,439.0083618,0.005826160777,439.0083618,0.005348119419,439.0083618,0.07386270911,439.0083618,0.04193922877,439.0083618,0.01341437642,438.9917297,0.02133479156,
438.0121765,0.01712354831,338.0045166,0.05594090745,438.0121765,0.09833939373,438.0121765,0.006253392901,438.0121765,0.006392905954,438.0121765,0.07699225098,438.0121765,0.04310467839,438.0121765,0.01522999909,437.9955444,0.02300634421,
437.0158997,0.01712416671,336.9918823,0.0546961017,437.0158997,0.1005806625,437.0158997,0.007248320151,437.0158997,0.007442681119,437.0158997,0.07974970341,437.0158997,0.04352184758,437.0158997,0.01688640192,436.9992371,0.02443790808,
435.9811401,0.01690872386,336.0180664,0.05354615301,435.9811401,0.1035274789,435.9811401,0.008425287902,435.9811401,0.008197340183,435.9811401,0.08277220279,435.9811401,0.0441859737,435.9811401,0.01878944971,436.0027771,0.0254707858,
434.984375,0.01731598377,335.005188,0.05240283161,434.984375,0.1061947048,434.984375,0.009594354779,434.984375,0.009456638247,434.984375,0.08617980033,434.984375,0.04491166025,434.984375,0.02127937041,435.006073,0.02682968602,
433.9875183,0.0167670995,333.9921265,0.05133095384,433.9875183,0.1079424322,433.9875183,0.01020175219,433.9875183,0.009987236932,433.9875183,0.08901789039,433.9875183,0.0451705493,433.9875183,0.02267493494,434.0092163,0.02758258209,
432.9905396,0.0170609206,333.0179443,0.05042830855,432.9905396,0.1106186137,432.9905396,0.01205186732,432.9905396,0.01096823905,432.9905396,0.09132933617,432.9905396,0.04569584876,432.9905396,0.02493280545,433.0122375,0.02916122973,
431.9933472,0.0171804484,332.0046692,0.04947740212,431.9933472,0.112385489,431.9933472,0.01310842671,431.9933472,0.01224472094,431.9933472,0.09408603609,431.9933472,0.04589471221,431.9933472,0.02685961127,432.0150452,0.0304572396,
430.9959106,0.01690861583,330.9912415,0.04853885621,430.9959106,0.1151893809,430.9959106,0.01464759558,430.9959106,0.01348654646,430.9959106,0.09742049128,430.9959106,0.04622646421,430.9959106,0.02930115536,431.0176697,0.03121734783,
429.9983521,0.01720137335,330.0166321,0.04774709791,429.9983521,0.1165519953,429.9983521,0.01570104808,429.9983521,0.01443699189,429.9983521,0.09954059869,429.9983521,0.04607381672,429.9983521,0.03130403906,429.98172,0.03274918348,
429.0006409,0.01719043963,329.0029602,0.0469856672,429.0006409,0.1184600666,429.0006409,0.01651007868,429.0006409,0.01522782724,429.0006409,0.1018646136,429.0006409,0.04641904309,429.0006409,0.03318333998,428.9840088,0.0333892107,
428.0027161,0.01790397428,327.9891357,0.04635438696,428.0027161,0.1198118478,428.0027161,0.01793670468,428.0027161,0.01658722758,428.0027161,0.1043481305,428.0027161,0.04651556909,428.0027161,0.03486311808,427.986084,0.03501173109,
427.0046082,0.0179301668,327.0141602,0.04583793133,427.0046082,0.1211640388,427.0046082,0.01889673248,427.0046082,0.01758856885,427.0046082,0.1071144715,427.0046082,0.04674353451,427.0046082,0.03670926765,426.9879761,0.03594191,
426.0063171,0.01802081987,326.0000916,0.04541403428,426.0063171,0.1233434454,426.0063171,0.02044368163,426.0063171,0.01878823712,426.0063171,0.1096566245,426.0063171,0.04695065692,426.0063171,0.03847714886,425.9897461,0.03737605736,
425.0079651,0.01860336214,324.9858704,0.04510406032,425.0079651,0.1243759915,425.0079651,0.02123833634,425.0079651,0.01950124279,425.0079651,0.1114194542,425.0079651,0.04691367596,425.0079651,0.03998383135,424.991333,0.03885997087,
424.0093384,0.01896399818,324.010498,0.04498250037,424.0093384,0.1255567372,424.0093384,0.022156436,424.0093384,0.02090286091,424.0093384,0.1135176942,424.0093384,0.04678859189,424.0093384,0.04133405164,423.9927673,0.03982629627,
423.0105591,0.0198372025,322.9960022,0.04499644786,423.0105591,0.1271869987,423.0105591,0.02407948673,423.0105591,0.0226614587,423.0105591,0.1154242903,423.0105591,0.04736945406,423.0105591,0.04305260256,422.993988,0.04205201566,
422.0115662,0.02072297223,321.9814148,0.04517215118,422.0115662,0.1285592765,422.0115662,0.02571909316,422.0115662,0.02447089367,422.0115662,0.1180027425,422.0115662,0.04758061096,422.0115662,0.04505702108,421.9950562,0.04409538582,
421.0124512,0.02100491896,321.0057068,0.0455340147,421.0124512,0.129740715,421.0124512,0.02765383013,421.0124512,0.02643271536,421.0124512,0.1203362048,421.0124512,0.04767232388,421.0124512,0.04690954834,420.9959412,0.04672853276,
420.0131836,0.02143341862,319.9908142,0.04608042538,420.0131836,0.1314151436,420.0131836,0.02912065946,420.0131836,0.02744488232,420.0131836,0.1223595068,420.0131836,0.04789432138,420.0131836,0.04777772725,419.9966125,0.04877719283,
419.0137024,0.02275440842,319.0148315,0.04678376019,419.0137024,0.1333614588,419.0137024,0.03147295862,419.0137024,0.0301255472,419.0137024,0.1257901937,419.0137024,0.04838211089,419.0137024,0.05002295971,418.9971619,0.05064199492,
418.0140991,0.02335735224,317.9997253,0.04769679159,418.0140991,0.1355662793,418.0140991,0.03453411534,418.0140991,0.03278620541,418.0140991,0.1274763495,418.0140991,0.04835261032,418.0140991,0.0514404811,417.9975586,0.05292448774,
417.0142822,0.02440471947,316.9844666,0.04869201407,417.0142822,0.1373271644,417.0142822,0.03756570816,417.0142822,0.03599119186,417.0142822,0.1303031743,417.0142822,0.04903352261,417.0142822,0.0532418564,416.9977722,0.05585380271,
416.0143127,0.02573858388,316.0081787,0.05022131279,416.0143127,0.1400570422,416.0143127,0.04087703303,416.0143127,0.03961366415,416.0143127,0.1340049803,416.0143127,0.04942446947,416.0143127,0.05546030775,415.9977722,0.05932636932,
415.0141296,0.02687189914,314.9926758,0.05152906105,415.0141296,0.1419754028,415.0141296,0.04489620775,415.0141296,0.04283145815,415.0141296,0.1363739669,415.0141296,0.04943278432,415.0141296,0.05693883449,414.9976501,0.06147483364,
414.013855,0.02777281031,314.0160828,0.05306944996,414.013855,0.1447490752,414.013855,0.04981775582,414.013855,0.04737733677,414.013855,0.1389752626,414.013855,0.04977723211,414.013855,0.05856715515,413.9973755,0.06418182701,
413.0133667,0.02837978303,313.0003052,0.05507915467,413.0133667,0.147035107,413.0133667,0.05282799155,413.0133667,0.05043865368,413.0133667,0.1410662234,413.0133667,0.04934584349,413.0133667,0.05978961661,412.9968872,0.06605187804,
412.0126953,0.02991710044,311.984436,0.05703350902,412.0126953,0.1492462754,412.0126953,0.05750835687,412.0126953,0.05433914065,412.0126953,0.1431783587,412.0126953,0.04951703921,412.0126953,0.06162222847,411.9962158,0.06813173741,
411.0119019,0.03130798042,311.0075073,0.05947239324,411.0119019,0.1520382613,411.0119019,0.06234615669,411.0119019,0.05890805274,411.0119019,0.1461621076,411.0119019,0.04933162779,411.0119019,0.06310109794,410.9954224,0.07011536509,
410.0109558,0.03300997615,309.991394,0.06184345484,410.0109558,0.155763343,410.0109558,0.06828378141,410.0109558,0.0644422397,410.0109558,0.1485813558,410.0109558,0.04970034584,410.0109558,0.06506120414,409.9944458,0.07208529115,
409.0097961,0.03431669995,309.0141907,0.06461951882,409.0097961,0.1582985222,409.0097961,0.07290057093,409.0097961,0.06821218133,409.0097961,0.150931105,409.0097961,0.04938966036,409.0097961,0.06675963849,408.9932556,0.07368569076,
408.0084534,0.03621013835,307.9978027,0.06755249202,408.0084534,0.16092664,408.0084534,0.07767041028,408.0084534,0.07206189632,408.0084534,0.1522974968,408.0084534,0.04960244521,408.0084534,0.06793533266,407.9919739,0.07496295869,
407.006958,0.03803458437,306.9812927,0.0710901469,407.006958,0.1635967046,407.006958,0.0819413811,407.006958,0.07557208091,407.006958,0.1539570987,407.006958,0.04928616062,407.006958,0.06888549775,406.9905396,0.07572411746,
406.0053406,0.03977233544,306.0037842,0.07416116446,406.0053406,0.1654378623,406.0053406,0.0859959498,406.0053406,0.07872274518,406.0053406,0.1545523852,406.0053406,0.04888947308,406.0053406,0.06926491857,405.9888916,0.07639119774,
405.00354,0.04166454822,304.98703,0.07821376622,405.00354,0.1688612252,405.00354,0.09049097449,405.00354,0.08149877936,405.00354,0.155616343,405.00354,0.0488024354,405.00354,0.07041736692,404.9870605,0.07732859999,
404.0015259,0.04356395081,304.0092468,0.08222997934,404.0015259,0.1711429656,404.0015259,0.09340026975,404.0015259,0.08381474763,404.0015259,0.1567262709,404.0015259,0.04842011631,404.0015259,0.07099568844,403.9850769,0.07759143412,
402.9993896,0.04528784007,302.9922791,0.086366795,402.9993896,0.1730734855,402.9993896,0.09606624395,402.9993896,0.08632866293,402.9993896,0.1571319848,402.9993896,0.04876442626,402.9993896,0.07136434317,402.9829712,0.07783129811,
401.9971008,0.04686897248,302.0142822,0.09060085565,401.9971008,0.175043717,401.9971008,0.09825620055,401.9971008,0.08799935132,401.9971008,0.1572766751,401.9971008,0.04842936993,401.9971008,0.07156834751,402.0191956,0.07827609032,
400.9945984,0.04808061197,300.9970398,0.09542072564,400.9945984,0.1765366942,400.9945984,0.1003876776,400.9945984,0.08847335726,400.9945984,0.1569234729,400.9945984,0.04811469093,400.9945984,0.07125644386,401.0167236,0.07868459076,
399.9919739,0.048787646,300.0188293,0.1005774587,399.9919739,0.1778778434,399.9919739,0.1014622897,399.9919739,0.08973676711,399.9919739,0.1568139195,399.9919739,0.04813316092,399.9919739,0.07114262879,400.0141296,0.07882486284,
398.9891663,0.04978876561,,,398.9891663,0.1790077686,398.9891663,0.1029356271,398.9891663,0.0906028077,398.9891663,0.1563127637,398.9891663,0.04838443175,398.9891663,0.07101621479,399.0112915,0.07913860679,
397.9862061,0.05034720525,,,397.9862061,0.1798510998,397.9862061,0.1042066589,397.9862061,0.09147570282,397.9862061,0.1560053676,397.9862061,0.04847764969,397.9862061,0.07093668729,398.0083923,0.07962942123,
396.9830933,0.05121309683,,,396.9830933,0.1806058437,396.9830933,0.1059040427,396.9830933,0.0923576504,396.9830933,0.1555843651,396.9830933,0.04836659133,396.9830933,0.07058113813,397.005249,0.08032096922,
396.0184021,0.05156507716,,,396.0184021,0.1805955619,396.0184021,0.1069326848,396.0184021,0.09313419461,396.0184021,0.1543934941,396.0184021,0.04814418033,396.0184021,0.06978411227,396.0020142,0.08001569659,
395.0149536,0.05244561285,,,395.0149536,0.1810065061,395.0149536,0.1080951169,395.0149536,0.09443853796,395.0149536,0.1539764702,395.0149536,0.04861846194,395.0149536,0.06956777722,394.9985657,0.08079325408,
394.0113831,0.05373198912,,,394.0113831,0.1821590811,394.0113831,0.1108586043,394.0113831,0.09602552652,394.0113831,0.153628841,394.0113831,0.0486413613,394.0113831,0.069241032,393.9949646,0.08184524626,
393.0075989,0.05378334969,,,393.0075989,0.1822993308,393.0075989,0.1124604195,393.0075989,0.09732311964,393.0075989,0.1529195458,393.0075989,0.04880821332,393.0075989,0.06894601882,392.9912109,0.08178015053,
392.0036926,0.05454654619,,,392.0036926,0.1830822527,392.0036926,0.1147889346,392.0036926,0.09962403029,392.0036926,0.152681753,392.0036926,0.04922918603,392.0036926,0.06886290759,391.9873047,0.08261885494,
390.9996033,0.05559778959,,,390.9996033,0.1837564409,390.9996033,0.1179104298,390.9996033,0.1016533822,390.9996033,0.1526392102,390.9996033,0.04955165088,390.9996033,0.0689227581,390.9832458,0.08312565088,
389.9953918,0.05626266077,,,389.9953918,0.184366554,389.9953918,0.1212716103,389.9953918,0.1036622003,389.9953918,0.1519501507,389.9953918,0.04977888986,389.9953918,0.06854135543,390.0176697,0.08348719776,
388.9909668,0.05695175007,,,388.9909668,0.1852703989,388.9909668,0.1236284226,388.9909668,0.1055980325,388.9909668,0.151093781,388.9909668,0.04998359457,388.9909668,0.06775179505,389.0132446,0.08350548893,
387.9864502,0.05811583251,,,387.9864502,0.1863539219,387.9864502,0.1267799437,387.9864502,0.1072975919,387.9864502,0.1505767256,387.9864502,0.0503285937,387.9864502,0.0676073581,388.008728,0.08330266923,
386.98172,0.05887684599,,,386.98172,0.1868156046,386.98172,0.129221499,386.98172,0.1096220165,386.98172,0.1497787982,386.98172,0.05031163245,386.98172,0.06700813025,387.0040283,0.08288632333,
386.0154724,0.05950739235,,,386.0154724,0.187281549,386.0154724,0.131287083,386.0154724,0.1107969806,386.0154724,0.1484810263,386.0154724,0.0502001904,386.0154724,0.06606306136,385.999176,0.08191989362,
385.0104675,0.06084222719,,,385.0104675,0.1879926771,385.0104675,0.1333555132,385.0104675,0.1121555865,385.0104675,0.1475096196,385.0104675,0.05067226291,385.0104675,0.06550954282,384.9941711,0.08153513074,
384.0052795,0.06114568934,,,384.0052795,0.1881404817,384.0052795,0.1349503249,384.0052795,0.1126314774,384.0052795,0.1456585228,384.0052795,0.05048982799,384.0052795,0.06408561766,383.9889832,0.08037852496,
382.9999695,0.06190042198,,,382.9999695,0.1885831505,382.9999695,0.1367510408,382.9999695,0.112825796,382.9999695,0.144230634,382.9999695,0.05094137788,382.9999695,0.06368539482,382.9836426,0.07939878106,
381.9944763,0.06200103462,,,381.9944763,0.1883510798,381.9944763,0.1371098608,381.9944763,0.1121872813,381.9944763,0.1424320489,381.9944763,0.05058685318,381.9944763,0.0616726093,382.0168152,0.07757020742,
380.9888306,0.06239154935,,,380.9888306,0.1880484521,380.9888306,0.1376145631,380.9888306,0.1120764092,380.9888306,0.1402089894,380.9888306,0.0507558845,380.9888306,0.06017698348,381.0112,0.07647037506,
379.9830322,0.06232320517,,,379.9830322,0.1872871965,379.9830322,0.1376406252,379.9830322,0.1108960211,379.9830322,0.138083443,379.9830322,0.05065371469,379.9830322,0.05879461393,380.0054321,0.07516964525,
379.0157776,0.06195493415,,,379.0157776,0.1863733828,379.0157776,0.1375397891,379.0157776,0.1100174785,379.0157776,0.1355868429,379.0157776,0.05060971156,379.0157776,0.05719575658,378.9994812,0.07317776978,
378.0096741,0.06169205159,,,378.0096741,0.1851486266,378.0096741,0.1365655512,378.0096741,0.1087244526,378.0096741,0.1336059421,378.0096741,0.05092462897,378.0096741,0.05566863716,377.9933777,0.07166466117,
377.003418,0.06120943651,,,377.003418,0.1841705441,377.003418,0.1363236904,377.003418,0.1075582504,377.003418,0.1315639466,377.003418,0.05054556578,377.003418,0.05399620906,376.9871216,0.06999777257,
375.9970093,0.06022883207,,,375.9970093,0.1823664904,375.9970093,0.1358305216,375.9970093,0.1065281704,375.9970093,0.1289785653,375.9970093,0.05084185302,375.9970093,0.05229925737,375.9807129,0.06880672276,
374.9904175,0.0595407337,,,374.9904175,0.1803456992,374.9904175,0.1350516379,374.9904175,0.1050629616,374.9904175,0.1269419491,374.9904175,0.05046157911,374.9904175,0.05082087964,375.0129089,0.06705440581,
373.9837341,0.05894586444,,,373.9837341,0.1785010695,373.9837341,0.1349701136,373.9837341,0.1043752879,373.9837341,0.1250101179,373.9837341,0.05037387833,373.9837341,0.04938139394,374.0061951,0.0660424158,
373.015564,0.05811837688,,,373.015564,0.1772181094,373.015564,0.1347121596,373.015564,0.1039249152,373.015564,0.1230096072,373.015564,0.05033133179,373.015564,0.04800668359,372.9992981,0.06489388645,
372.0085449,0.05779564381,,,372.0085449,0.1752646416,372.0085449,0.1350379586,372.0085449,0.1034297571,372.0085449,0.1209725961,372.0085449,0.05038008839,372.0085449,0.04683946446,371.9923096,0.06360355765,
371.0014343,0.05683701858,,,371.0014343,0.1736275256,371.0014343,0.1346760988,371.0014343,0.1026534364,371.0014343,0.1190350205,371.0014343,0.05006911978,371.0014343,0.04521925375,370.9851379,0.06219390407,
